x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.09616641,-0.325076,0.002600294,-0.25225702,-0.58600086,-0.026968917,-0.36013052,-0.79938716,-0.061536413,-0.38204518,-1.0,-0.09349468,-0.4283913,-0.39970595,-0.06373686,-0.66355854,-0.45205778,-0.11908311,-0.5723552,-0.43105084,-0.15236941,-0.4740449,-0.39474756,-0.16585648,-0.45100632,-0.19913198,-0.0876943,-0.66876626,-0.2595229,-0.11103413,-0.5870636,-0.25327215,-0.1073344,-0.4937363,-0.22985111,-0.11366945,-0.4540244,-0.014670378,-0.1105225,-0.6402402,-0.08766373,-0.12793933,-0.5788619,-0.09509808,-0.09426082,-0.49247926,-0.07652371,-0.07734109,-0.44486514,0.14172281,-0.13254969,-0.6033627,0.049237538,-0.13659656,-0.54317075,0.037651207,-0.09435526,-0.46298948,0.062695466,-0.06394655,thumbs_down
0.0,0.0,0.0,-0.054212436,-0.27646565,-0.0104078185,-0.18455766,-0.57478994,-0.058584444,-0.25637183,-0.8010792,-0.1041129,-0.2409282,-1.0,-0.14919372,-0.20514551,-0.39365354,-0.17070442,-0.55545914,-0.47406703,-0.2491283,-0.48268878,-0.43887928,-0.28016472,-0.3837573,-0.40706027,-0.29036215,-0.23640335,-0.20511672,-0.19773008,-0.58677596,-0.32201248,-0.2484292,-0.5025746,-0.30029142,-0.23635443,-0.40109128,-0.2608038,-0.23642899,-0.27404636,-0.036437396,-0.21877915,-0.58360046,-0.17142956,-0.2612893,-0.50813615,-0.14419472,-0.21198343,-0.40759918,-0.10275108,-0.18267372,-0.3212671,0.109481364,-0.23856023,-0.55497295,-0.024546746,-0.2760409,-0.49090222,-0.006939792,-0.23930202,-0.39921704,0.050011545,-0.21204253,thumbs_down
0.0,0.0,0.0,-0.055559658,-0.2868965,-0.015363225,-0.19535425,-0.5772893,-0.05802988,-0.2777352,-0.8014302,-0.09836748,-0.28013515,-1.0,-0.13762414,-0.29558843,-0.3889267,-0.1394393,-0.5901263,-0.4767341,-0.20617764,-0.5171984,-0.45960253,-0.23680577,-0.4182421,-0.42165992,-0.2467226,-0.32947966,-0.20088933,-0.15803725,-0.61548185,-0.31619948,-0.19384053,-0.5384122,-0.31498328,-0.1873136,-0.44308606,-0.27574924,-0.19116995,-0.3529058,-0.03403001,-0.17244688,-0.60703593,-0.16106842,-0.20354705,-0.53783983,-0.1617312,-0.16661794,-0.44500172,-0.12628758,-0.14581087,-0.37238035,0.103013985,-0.1858695,-0.57431275,-0.037224952,-0.21050419,-0.51242185,-0.041677218,-0.17462367,-0.42700133,0.004080349,-0.1482759,thumbs_down
0.0,0.0,0.0,0.0140299015,0.23899789,-0.10822817,0.10032949,0.55475503,-0.1675483,0.11290098,0.7996104,-0.20993815,0.10609733,1.0,-0.23800293,0.43547451,0.451937,-0.12533414,0.35848293,0.36209956,-0.22477126,0.24096951,0.32195073,-0.2842753,0.2508443,0.363937,-0.32636356,0.4859642,0.25418723,-0.12354392,0.3950334,0.177607,-0.20822732,0.23288324,0.16356216,-0.22929952,0.24519753,0.21932963,-0.24735133,0.4821422,0.059570365,-0.1356822,0.40250465,-0.010057086,-0.22484356,0.25544262,-0.014064046,-0.19991258,0.26696345,0.050558683,-0.18221542,0.45173445,-0.111126475,-0.15817262,0.3939002,-0.17476483,-0.21541733,0.28986275,-0.16360547,-0.19628066,0.28182054,-0.1112489,-0.18032745,thumbs_down
0.0,0.0,0.0,-0.0030296159,0.26133522,-0.10514328,0.046772826,0.58028036,-0.16493408,0.042257257,0.8116918,-0.20937565,0.041787308,1.0,-0.24655609,0.35250273,0.46736902,-0.13263378,0.27656475,0.4326768,-0.23096544,0.19732708,0.35688666,-0.29835272,0.22113831,0.37923396,-0.3473355,0.38603586,0.2828861,-0.12922376,0.29825845,0.24945058,-0.22440206,0.21213815,0.20529597,-0.2756686,0.24096176,0.2382222,-0.3166321,0.3726596,0.10277346,-0.1364007,0.3293909,0.06901997,-0.23158467,0.24758686,0.040103897,-0.23822603,0.26572964,0.087232105,-0.24284881,0.34398013,-0.047472186,-0.1506445,0.33940092,-0.082188554,-0.21631058,0.28997937,-0.09812683,-0.21555096,0.2918828,-0.061744805,-0.21376301,thumbs_down
0.0,0.0,0.0,-0.0028872702,0.24545103,-0.10354632,0.07081126,0.5609296,-0.1632058,0.07541489,0.79860985,-0.20814495,0.058720335,1.0,-0.24247509,0.41070825,0.45253703,-0.106802136,0.3066745,0.3956542,-0.18959925,0.20117722,0.34836307,-0.2432132,0.21780656,0.3651425,-0.2836329,0.45978576,0.26623496,-0.10230659,0.33022633,0.21198185,-0.17218383,0.19433638,0.18672758,-0.2027106,0.22421509,0.23146205,-0.23123254,0.45080107,0.07913389,-0.109612636,0.34270477,0.030386824,-0.18597679,0.21603733,0.020240711,-0.1775187,0.23578666,0.07144376,-0.17448457,0.41418567,-0.0830555,-0.12568188,0.34675956,-0.12482502,-0.17835502,0.2581177,-0.11623721,-0.16884124,0.25581032,-0.07308678,-0.1613564,thumbs_down
0.0,0.0,0.0,0.015564667,0.24467614,-0.099061355,0.09076165,0.57192564,-0.15318564,0.09054821,0.81258017,-0.19279324,0.07775947,1.0,-0.22065586,0.43238622,0.4457404,-0.10189509,0.32411557,0.3854623,-0.18848877,0.20894296,0.33170936,-0.24595858,0.23155095,0.35041007,-0.28771654,0.48142454,0.26481718,-0.097895585,0.34230494,0.2102277,-0.16531768,0.19661988,0.17612813,-0.19387628,0.23571974,0.21733057,-0.22034448,0.47742805,0.08236254,-0.10617669,0.3556317,0.024548247,-0.17811733,0.22212537,0.011069098,-0.16391824,0.25250804,0.068267964,-0.15794255,0.45098016,-0.08214542,-0.12338979,0.36514258,-0.13220417,-0.16747679,0.26486325,-0.12727307,-0.15070628,0.26283574,-0.083420634,-0.13931634,thumbs_down
0.0,0.0,0.0,0.010911596,0.264203,-0.12567183,0.09226035,0.5857389,-0.18414672,0.09421062,0.82138836,-0.22583462,0.083373696,1.0,-0.25225943,0.4122851,0.47563758,-0.101639666,0.3701593,0.40331382,-0.20611745,0.24116442,0.34698045,-0.27762452,0.2573436,0.37344864,-0.32767102,0.45994133,0.28567713,-0.08467576,0.39914897,0.21342155,-0.17647576,0.22189903,0.17571568,-0.21136726,0.25004715,0.23149398,-0.23592839,0.45577228,0.0898816,-0.085909985,0.40746102,0.0162589,-0.18346724,0.24401934,0.003956578,-0.16758436,0.2525189,0.065933086,-0.15289874,0.4330921,-0.0812014,-0.09850077,0.38753733,-0.15694015,-0.16456217,0.27721977,-0.1474208,-0.15487826,0.26684776,-0.081715845,-0.14432906,thumbs_down
0.0,0.0,0.0,0.028852671,0.25758862,-0.11445523,0.12765887,0.5470994,-0.17705646,0.14972515,0.8054741,-0.22793756,0.14340651,1.0,-0.2632311,0.42003256,0.39547768,-0.11144259,0.48315746,0.35551718,-0.20680405,0.3285056,0.3144874,-0.25540304,0.30565217,0.32840806,-0.28760144,0.43507662,0.20453598,-0.10383524,0.48550323,0.15122661,-0.18440455,0.29331648,0.13751568,-0.19691098,0.3005101,0.18786037,-0.20813389,0.41651347,0.017576266,-0.11316194,0.4675465,-0.027465424,-0.19750792,0.30605003,-0.017292973,-0.16318353,0.30219153,0.035439223,-0.13805784,0.38994366,-0.15515368,-0.13337472,0.4285407,-0.20113713,-0.18387999,0.32543904,-0.17276372,-0.15669371,0.30394885,-0.13318436,-0.13570783,thumbs_down
0.0,0.0,0.0,0.014171994,0.26319367,-0.103427,0.07998451,0.5832797,-0.17990464,0.080937795,0.8237236,-0.24535857,0.06903789,1.0,-0.30078062,0.5376702,0.53383225,-0.1337707,0.40664124,0.518135,-0.253203,0.27349454,0.4530962,-0.343325,0.28143743,0.4585551,-0.40443006,0.5753385,0.25862762,-0.14299938,0.42056477,0.30094475,-0.22621858,0.27550954,0.25858846,-0.25795195,0.285583,0.26394302,-0.2913775,0.5517873,9.615291e-05,-0.16786017,0.4250869,0.04320734,-0.2487635,0.2901573,0.017583013,-0.2219967,0.28694493,0.026610902,-0.20923775,0.50127995,-0.22240461,-0.20310178,0.42509922,-0.19989797,-0.23792243,0.32451403,-0.2079287,-0.20279907,0.31006783,-0.19229981,-0.18153395,thumbs_down
0.0,0.0,0.0,0.0085012475,0.2651904,-0.08184404,0.05918424,0.5750697,-0.12547666,0.0570393,0.8134691,-0.16232708,0.04175094,1.0,-0.19107369,0.30940524,0.4954244,-0.07070284,0.3268267,0.49979204,-0.16167122,0.21828945,0.4300629,-0.22602962,0.22237274,0.45600483,-0.2708734,0.3547569,0.32000923,-0.074929915,0.36274,0.31951132,-0.14512074,0.21754745,0.263019,-0.17117603,0.2200231,0.30691507,-0.19486567,0.35803565,0.13505645,-0.09385058,0.37948775,0.12764816,-0.16545197,0.25386864,0.09016655,-0.13753061,0.24631728,0.13464108,-0.12001725,0.34455362,-0.039494835,-0.120782614,0.38071468,-0.062777705,-0.15907876,0.30190626,-0.070137314,-0.13039911,0.28401345,-0.033868995,-0.111689016,thumbs_down
0.0,0.0,0.0,0.0025233636,0.28576264,-0.07500508,0.06751052,0.59618974,-0.10303697,0.07471463,0.83623123,-0.12628375,0.055253163,1.0,-0.13616428,0.29105723,0.46320534,-0.055361334,0.39718866,0.48670894,-0.13268517,0.26099232,0.40906245,-0.17748575,0.22448112,0.4122385,-0.20765129,0.3211269,0.2998452,-0.054683227,0.40498337,0.29285917,-0.12148482,0.23531346,0.23333499,-0.13771957,0.21878654,0.2748904,-0.15305884,0.32742438,0.13272066,-0.06887362,0.404873,0.13085659,-0.1384486,0.25517994,0.09744235,-0.10695931,0.2264813,0.12994614,-0.08376755,0.32822165,-0.021779863,-0.09099768,0.38233373,-0.028159963,-0.12791012,0.29272732,-0.027704645,-0.10019802,0.26767033,-0.000421293,-0.08042032,thumbs_down
0.0,0.0,0.0,0.007893231,0.2821865,-0.0739793,0.073242284,0.5878502,-0.12986496,0.07162864,0.82787585,-0.1831959,0.054394025,1.0,-0.23291273,0.4037343,0.47171813,-0.10955829,0.45565328,0.5300635,-0.20520206,0.34990248,0.49211577,-0.27515477,0.32272273,0.48433653,-0.32186675,0.42708394,0.2552512,-0.12600078,0.47492716,0.32911798,-0.19652253,0.3586888,0.32090694,-0.22216319,0.3232924,0.3149457,-0.24878262,0.41730753,0.04762973,-0.15420789,0.4844652,0.11078369,-0.22132033,0.38125575,0.1036921,-0.194452,0.34030524,0.08947058,-0.17811936,0.39759284,-0.1429678,-0.19021718,0.4708675,-0.0912105,-0.22238387,0.39838898,-0.09207245,-0.18733522,0.35588363,-0.1137395,-0.16402172,thumbs_down
0.0,0.0,0.0,0.033754155,0.27592346,-0.06691384,0.10255068,0.57427186,-0.11889422,0.10518129,0.8178018,-0.16971833,0.0921413,1.0,-0.21301652,0.4456559,0.45510474,-0.09881638,0.46952456,0.4827389,-0.19633421,0.3489128,0.43204337,-0.26364303,0.3416074,0.43734133,-0.30911842,0.46858692,0.23005757,-0.11982975,0.47882524,0.27468565,-0.18990162,0.34465718,0.25723538,-0.20829402,0.33429047,0.26196018,-0.23062591,0.45042765,0.021017514,-0.15365665,0.4764761,0.04758183,-0.2188952,0.3583186,0.031357136,-0.18795264,0.33372566,0.034401182,-0.17125393,0.416417,-0.1688695,-0.19539988,0.45822194,-0.1684365,-0.2241843,0.37766623,-0.16212967,-0.19196287,0.34186885,-0.15140335,-0.17210782,thumbs_down
0.0,0.0,0.0,0.033167914,0.2863284,-0.055777203,0.10039371,0.5812686,-0.09416272,0.09035662,0.8272928,-0.13231026,0.059911165,1.0,-0.16063355,0.3420858,0.4423302,-0.0665946,0.42263967,0.44252363,-0.14559346,0.29313573,0.38253215,-0.20515989,0.27789423,0.4019698,-0.24863389,0.35890833,0.24147744,-0.08133591,0.43112206,0.24121654,-0.1333781,0.2762472,0.21607625,-0.15039566,0.27044168,0.24539436,-0.17744899,0.34810582,0.055394966,-0.10639294,0.42106462,0.062017992,-0.15572482,0.29137862,0.04270218,-0.11699354,0.26956016,0.060261667,-0.09945889,0.33701986,-0.11035879,-0.13855328,0.39973184,-0.12645136,-0.15166175,0.32163635,-0.11501758,-0.109639585,0.2922998,-0.09743381,-0.08765015,thumbs_down
0.0,0.0,0.0,-0.02493821,0.2631626,-0.1408354,-0.014026447,0.5743207,-0.21465914,-0.034450214,0.8146355,-0.263647,-0.061521918,1.0,-0.2900351,0.34448844,0.5715141,-0.16685611,0.30887502,0.5548336,-0.2759697,0.17886406,0.4364465,-0.32204056,0.21171147,0.43831325,-0.34979954,0.4084588,0.40116385,-0.1447801,0.3555396,0.38153872,-0.2551888,0.18526702,0.2736564,-0.28433013,0.22719966,0.31419435,-0.30202314,0.42355666,0.21124534,-0.1357339,0.37427527,0.16924044,-0.24604693,0.22131608,0.106363185,-0.21954544,0.2540323,0.16071711,-0.19580033,0.42913818,0.02872991,-0.13688068,0.383044,-0.02524378,-0.20440683,0.278097,-0.043333203,-0.18336236,0.2921076,-0.013674639,-0.1635615,thumbs_down
0.0,0.0,0.0,0.043710273,0.28025162,-0.093943276,0.133893,0.57230747,-0.1388885,0.18305506,0.81905234,-0.17338935,0.21185355,1.0,-0.18893394,0.4045815,0.425793,-0.08804756,0.4666175,0.4619068,-0.16203666,0.31947032,0.38285476,-0.1855391,0.3022588,0.3546544,-0.19688487,0.4229544,0.26187035,-0.08158258,0.4650311,0.26397148,-0.15172058,0.2885739,0.22364596,-0.16167508,0.29921255,0.24764632,-0.1696048,0.4113209,0.08747063,-0.08841831,0.46122187,0.08733247,-0.16661741,0.30082816,0.077652715,-0.13840505,0.29840103,0.10232646,-0.11519824,0.4020562,-0.0845915,-0.10285785,0.4309824,-0.083209865,-0.14629897,0.33157903,-0.0645902,-0.119229,0.31839898,-0.057353463,-0.097083,thumbs_down
0.0,0.0,0.0,0.035953607,0.30180058,-0.12519586,0.13496546,0.62768203,-0.18040213,0.19761251,0.86523396,-0.22084229,0.26411623,1.0,-0.23752128,0.49786404,0.47276083,-0.116573915,0.5596591,0.5333765,-0.22548527,0.3889469,0.45924923,-0.26299152,0.36536965,0.41885856,-0.27817616,0.537307,0.26911896,-0.10933662,0.57840043,0.30454817,-0.21869825,0.36001417,0.24876297,-0.23418538,0.38050553,0.25815707,-0.23543385,0.53065795,0.063219346,-0.12080816,0.56419706,0.076808795,-0.24091938,0.36921328,0.05849923,-0.2059331,0.38417622,0.081198394,-0.16838977,0.5106928,-0.14587618,-0.1426322,0.5358245,-0.1376153,-0.21571702,0.39831638,-0.11438234,-0.18295577,0.3743603,-0.10373656,-0.14975826,thumbs_down
0.0,0.0,0.0,0.010864594,0.23780829,-0.13230912,0.053363953,0.45595655,-0.21646509,0.023688719,0.65850526,-0.28954488,-0.02308004,0.8304613,-0.36847597,0.39739224,0.3623851,-0.18876089,0.59310925,0.5062183,-0.27841353,0.7274898,0.5936677,-0.3493315,0.85060483,0.6631857,-0.40665793,0.45207298,0.19854417,-0.1903458,0.7023296,0.2492005,-0.277732,0.8672029,0.27123272,-0.35095632,1.0,0.280209,-0.40873027,0.44835934,0.0328227,-0.20022833,0.68750995,0.04560804,-0.2854454,0.85279167,0.055243846,-0.3487367,0.98751354,0.05808447,-0.3937497,0.3989006,-0.12217713,-0.22039728,0.5847194,-0.1744048,-0.30209616,0.7111161,-0.21144947,-0.34388188,0.8219183,-0.23801649,-0.37048385,thumbs_down
0.0,0.0,0.0,-0.00011803611,0.28073215,-0.13421442,0.05426131,0.59234875,-0.19556685,0.03924312,0.8263002,-0.23517172,0.013812922,1.0,-0.25291732,0.39429596,0.5128035,-0.1348357,0.36987138,0.5105011,-0.22888358,0.2382858,0.4181249,-0.2742181,0.26826617,0.40685856,-0.30432147,0.4430122,0.33883294,-0.11090612,0.38246816,0.31426638,-0.19502474,0.20702352,0.24027741,-0.21713252,0.2572017,0.27938798,-0.23416151,0.44610128,0.15381548,-0.102538355,0.38784096,0.115247265,-0.19628361,0.22670302,0.08135083,-0.17783944,0.26249802,0.1277717,-0.16133824,0.435753,-0.021137467,-0.10538893,0.37767595,-0.05940968,-0.16904949,0.27338058,-0.06476922,-0.15726815,0.29005215,-0.04951266,-0.14457558,thumbs_down
0.0,0.0,0.0,-0.0036530653,0.26544094,-0.12037862,0.054793622,0.59032655,-0.17755955,0.04991227,0.8184952,-0.21519297,0.02869043,1.0,-0.2359186,0.3644158,0.48884967,-0.13957377,0.34238997,0.4598867,-0.2353081,0.21373582,0.37960383,-0.2841298,0.2299493,0.38345686,-0.3165446,0.4018576,0.30749705,-0.12398,0.35032448,0.26909307,-0.21036059,0.18411587,0.20956434,-0.2369985,0.21960391,0.253086,-0.2569502,0.3955268,0.12482358,-0.12122776,0.34932473,0.08044809,-0.21332465,0.1975015,0.052191418,-0.19907488,0.22206292,0.10586427,-0.1853631,0.37569633,-0.037895497,-0.1280749,0.32891333,-0.07805714,-0.18862182,0.23123895,-0.08100633,-0.1773394,0.24051785,-0.05246175,-0.1655706,thumbs_down
0.0,0.0,0.0,0.015149133,0.2615611,-0.102715515,0.07395265,0.5573378,-0.15344018,0.059177704,0.817694,-0.19879523,0.01692778,1.0,-0.22816521,0.36326128,0.50342155,-0.059252836,0.48539844,0.48245317,-0.17379174,0.34440243,0.4078712,-0.23903026,0.2778468,0.4441522,-0.27622446,0.4126269,0.33776027,-0.057852022,0.517481,0.29256618,-0.15980026,0.33646378,0.22778597,-0.1771632,0.29323223,0.2837325,-0.1797978,0.42680335,0.15990943,-0.07971345,0.5272873,0.101418585,-0.1872117,0.36723483,0.054215983,-0.15244167,0.32217064,0.107530855,-0.113722816,0.4239853,-0.022200404,-0.11260263,0.517966,-0.08909275,-0.1747732,0.41031286,-0.10368931,-0.1465225,0.360225,-0.06089493,-0.116051294,thumbs_down
0.0,0.0,0.0,0.028126366,0.28562307,-0.109138705,0.12438569,0.59778357,-0.16852851,0.13067304,0.8312088,-0.21045859,0.11394954,1.0,-0.23402376,0.47392458,0.45457435,-0.15980186,0.41111332,0.5307301,-0.24473703,0.27703986,0.45603144,-0.2694565,0.28176403,0.40985823,-0.28438067,0.50472206,0.28230405,-0.15563111,0.40012977,0.34789515,-0.2400149,0.23179384,0.27781078,-0.25004512,0.26407754,0.26732078,-0.25841025,0.47926325,0.096363224,-0.16171372,0.394038,0.14797585,-0.2606482,0.23115338,0.12139791,-0.23760165,0.25016502,0.120458856,-0.21649729,0.43764552,-0.08884473,-0.17487922,0.38299602,-0.035946567,-0.24280481,0.27823707,-0.029986659,-0.22451591,0.2860541,-0.045743436,-0.20656744,thumbs_down
0.0,0.0,0.0,0.0058894916,0.27216548,-0.14192392,0.07001734,0.5610875,-0.21192339,0.069844365,0.8080125,-0.26429695,0.051383615,1.0,-0.29764533,0.38947466,0.47289792,-0.115207,0.43845147,0.4339717,-0.21908924,0.2911312,0.37944415,-0.2746377,0.25851628,0.3878838,-0.30681685,0.42514053,0.30180815,-0.08895361,0.42681324,0.23658058,-0.17413141,0.24146287,0.18613468,-0.19191517,0.2526997,0.24345563,-0.20069645,0.4221878,0.11944208,-0.08349365,0.42768136,0.050432857,-0.17191797,0.26936504,0.03906592,-0.14485377,0.2729136,0.094879076,-0.119590595,0.40560535,-0.05624755,-0.09172358,0.40813836,-0.1181558,-0.14672253,0.31195253,-0.10772812,-0.12804623,0.3094741,-0.07390207,-0.108282045,thumbs_down
0.0,0.0,0.0,0.09864854,0.27007017,-0.08214114,0.26433986,0.5363754,-0.13053678,0.3397856,0.80132914,-0.17503999,0.3650585,1.0,-0.20367472,0.48508996,0.25110784,-0.09822639,0.6184715,0.20091027,-0.19163655,0.43738192,0.22432928,-0.23230788,0.3839529,0.25436237,-0.25436696,0.44826722,0.046079084,-0.106495984,0.5534419,0.006942977,-0.1928696,0.34513563,0.07764287,-0.19967113,0.32490313,0.1066458,-0.20420644,0.3904445,-0.1352543,-0.12816857,0.48144364,-0.16364273,-0.21948858,0.29816073,-0.0842505,-0.1745525,0.2663381,-0.04956982,-0.1369924,0.3309593,-0.30742466,-0.1573597,0.4011149,-0.32992658,-0.2052203,0.28569987,-0.24922985,-0.16316181,0.24216017,-0.22002977,-0.12946409,thumbs_down
0.0,0.0,0.0,0.034970615,0.24731885,-0.106363155,0.12212112,0.5386069,-0.17321339,0.12590502,0.79386014,-0.23059568,0.110310994,1.0,-0.27737492,0.44074336,0.41752762,-0.10575941,0.42668682,0.37757325,-0.20902596,0.30247208,0.35392705,-0.28034145,0.3083656,0.3978876,-0.33028084,0.46558598,0.2064575,-0.10533416,0.4193034,0.17864873,-0.18421158,0.2609149,0.18304312,-0.20610026,0.27513444,0.22858877,-0.22685176,0.44634014,0.009690366,-0.12225837,0.39980185,-0.021808367,-0.20049235,0.2640535,-0.013756824,-0.17222248,0.2693785,0.03811545,-0.1550643,0.41140348,-0.1642613,-0.15031257,0.38277918,-0.20150551,-0.19403893,0.28751552,-0.17665358,-0.16944906,0.2746733,-0.12665324,-0.15282924,thumbs_down
0.0,0.0,0.0,0.06640476,0.24370271,-0.10695033,0.19242136,0.5120086,-0.17720206,0.22960228,0.78812224,-0.24105316,0.2161403,1.0,-0.28986892,0.50611395,0.36418608,-0.11562965,0.6132122,0.3316761,-0.22163273,0.4417348,0.29917586,-0.27037475,0.40047696,0.3146963,-0.2997719,0.50795937,0.17038256,-0.118691154,0.6033496,0.14623564,-0.21876039,0.39814916,0.16056612,-0.23267339,0.38391656,0.19702946,-0.23839721,0.47446972,-0.014790121,-0.13765681,0.561603,-0.039025094,-0.24448413,0.37842673,0.0018093591,-0.21382546,0.34743887,0.047792275,-0.18310235,0.42825142,-0.19289124,-0.16600923,0.48899147,-0.21698758,-0.23455903,0.3628221,-0.15183328,-0.21095592,0.31312862,-0.10585285,-0.18626225,thumbs_down
0.0,0.0,0.0,0.02035129,0.27885863,-0.037726305,0.0722176,0.6139519,-0.061157342,0.07095211,0.85963386,-0.09081088,0.061395187,1.0,-0.11956774,0.274034,0.5508531,-0.016475175,0.32797933,0.62666595,-0.08989322,0.26383606,0.5594924,-0.14697962,0.22101882,0.53693104,-0.1843951,0.32039997,0.39847997,-0.035414245,0.36802277,0.43649337,-0.09556149,0.29589045,0.37465522,-0.12761877,0.26804602,0.35728207,-0.15293592,0.33174366,0.24145754,-0.065323144,0.37969333,0.27058294,-0.12416774,0.30042207,0.22074668,-0.11115049,0.2499861,0.19691657,-0.09996538,0.32448876,0.099609,-0.10052129,0.36624193,0.1418521,-0.13411045,0.311043,0.13619992,-0.11343198,0.26992065,0.14843106,-0.0971232,thumbs_down
0.0,0.0,0.0,0.034096833,0.25312436,-0.09638724,0.12637243,0.5450466,-0.15126756,0.13912246,0.79833096,-0.2008855,0.11294699,1.0,-0.23728064,0.40506414,0.45425943,-0.060765736,0.4424645,0.41406268,-0.15577549,0.30533448,0.33506748,-0.21400167,0.30411348,0.36100835,-0.2558355,0.43822393,0.27072087,-0.063524604,0.45519042,0.21327558,-0.14560094,0.27866355,0.15524009,-0.17013678,0.29760298,0.21612827,-0.18936425,0.43073258,0.07760039,-0.08469856,0.44684136,0.014117182,-0.16800858,0.29305053,-0.011067956,-0.14147018,0.3030244,0.06257369,-0.12414521,0.40821114,-0.101389974,-0.11604319,0.409659,-0.19215377,-0.1593103,0.31039977,-0.1957384,-0.13445775,0.30361763,-0.14071655,-0.11879289,thumbs_down
0.0,0.0,0.0,0.033057254,0.3036494,-0.07238471,0.10849111,0.5968602,-0.10840996,0.12519932,0.8279592,-0.14121114,0.10759113,1.0,-0.16144653,0.29637453,0.46897513,-0.062467143,0.45331618,0.48247692,-0.15668058,0.31720456,0.42340243,-0.209179,0.24592413,0.4307266,-0.23678307,0.3150206,0.31019115,-0.0698208,0.45896646,0.3179904,-0.15557848,0.2884903,0.27568996,-0.1757396,0.22819525,0.2909914,-0.18378203,0.31538305,0.14048038,-0.09256017,0.44487157,0.14400195,-0.17764865,0.2906199,0.11906751,-0.1497453,0.22790666,0.12453853,-0.11746328,0.31715316,-0.032612786,-0.1226938,0.41839558,-0.027924133,-0.1712458,0.3255984,-0.02013384,-0.14693153,0.27740958,-0.016973743,-0.120794326,thumbs_down
0.0,0.0,0.0,0.041344594,0.30519545,-0.06597804,0.11328317,0.6118512,-0.09454937,0.12221136,0.8469442,-0.12002432,0.10997624,1.0,-0.13479376,0.24934746,0.4714472,-0.05629526,0.43450803,0.4775243,-0.14480406,0.32125485,0.42264438,-0.20173973,0.25597778,0.45342267,-0.23500171,0.27695778,0.30285805,-0.059403203,0.44301718,0.29162675,-0.13354932,0.2980248,0.25573704,-0.15407708,0.24317113,0.2863929,-0.16870128,0.29022878,0.13866818,-0.0773294,0.43080565,0.12524189,-0.14718051,0.30016404,0.10888241,-0.12282458,0.23165846,0.1346902,-0.10024123,0.30097613,-0.010081037,-0.102857515,0.40616438,-0.014440303,-0.13949485,0.32401937,-0.007992417,-0.11819928,0.26943606,0.014304627,-0.09946555,thumbs_down
0.0,0.0,0.0,0.020910239,0.24801041,-0.1610972,0.120713316,0.522127,-0.25970986,0.15265669,0.768686,-0.33716202,0.14494716,1.0,-0.39489546,0.4855804,0.44316635,-0.1571657,0.46817353,0.35936236,-0.2795262,0.32722124,0.3059254,-0.33866733,0.35467377,0.34350646,-0.3764128,0.52177703,0.24112652,-0.13328849,0.4725109,0.15573359,-0.246866,0.27793974,0.12329708,-0.26677665,0.33371994,0.19522378,-0.2740059,0.512514,0.03892658,-0.1299808,0.45541996,-0.057940308,-0.24102207,0.2863182,-0.051590916,-0.21057084,0.32481402,0.040726814,-0.18318574,0.4868076,-0.13893367,-0.1411473,0.4338984,-0.23974136,-0.20520137,0.3157936,-0.22278136,-0.18540272,0.32188174,-0.16280732,-0.16631413,thumbs_down
0.0,0.0,0.0,0.038568307,0.27788034,-0.10267611,0.1400768,0.55268514,-0.16508926,0.16162878,0.7967013,-0.22428493,0.14726846,1.0,-0.27239966,0.42965132,0.40695596,-0.083901316,0.47213298,0.40076232,-0.20787108,0.31733721,0.3266398,-0.2880636,0.2667496,0.3008615,-0.3336903,0.44971976,0.20750633,-0.08920998,0.48152655,0.20156334,-0.20559002,0.30304784,0.15650885,-0.24431252,0.26254442,0.15037723,-0.26133037,0.43286318,0.014207773,-0.114215724,0.46285105,0.0031490538,-0.22886838,0.3048238,-0.012223228,-0.20982687,0.2656052,-0.002101938,-0.18163407,0.40582448,-0.16761121,-0.14894159,0.42300233,-0.16353285,-0.21107803,0.31507352,-0.16116448,-0.18379515,0.27762452,-0.15280168,-0.15552785,thumbs_down
0.0,0.0,0.0,0.054996062,0.28199717,-0.054368466,0.11621608,0.57872766,-0.09669972,0.12897037,0.82692254,-0.13568534,0.11314107,1.0,-0.1741483,0.21731274,0.44418687,-0.101999596,0.43032703,0.46313503,-0.18454887,0.36567885,0.40179315,-0.23643245,0.2929098,0.3994226,-0.26869777,0.23742849,0.27178407,-0.11378869,0.45284685,0.26066267,-0.18128562,0.35871702,0.22899812,-0.19977207,0.27817824,0.23294206,-0.218892,0.24736266,0.10636126,-0.1324346,0.43624607,0.09540068,-0.19697042,0.34927928,0.0737242,-0.17178124,0.26113907,0.077462524,-0.15407284,0.25280896,-0.040986583,-0.15610546,0.402226,-0.04726776,-0.19926946,0.34236684,-0.056460105,-0.17637347,0.27228123,-0.05486198,-0.15786728,thumbs_down
